ID,Tweets,len,Date,Source,Likes,RTs
1389714794106785793," 65 escaños para el PP (+25), 24 para Más Madrid (+4) y PSOE (-13) que empatan, 13 Vox (+1), 10 Unidos…",139,2021-05-04 22:53:21,Twitter for Android,0,0
1389714751748517892," En los colegios, colas y distancia de seguridad. En la sede del PP todo el mundo junto y bailando. Las normas para todos me…",140,2021-05-04 22:53:11,Twitter for Android,0,0
1389714748124577792, El gran triunfo de estas elecciones de Madrid es que se ha conseguido que la gente no tenga ninguna vergüenza en decir que v…,140,2021-05-04 22:53:10,Twitter for Android,0,0
1389714738645508096," VOX es homofobia, da igual cuando leas esto ",77,2021-05-04 22:53:08,Twitter for iPhone,0,0
1389714737093558274, 👇Escribía este hilo en Marzo a corazón abierto sobre @PabloIglesias y la crónica de una muerte anunciada de Podemos. S…,140,2021-05-04 22:53:07,Twitter for Android,0,0
1389714732781817856," En las , el ""cinturón rojo"" parece que se ha convertido en ""azul"".Unidas Podemos proponía medidas sociales para…",140,2021-05-04 22:53:06,Twitter for iPhone,0,0
1389714699927830534,"""Ahora mismo solo tenemos el resu…",140,2021-05-04 22:52:58,Twitter for Android,0,0
1389714691396616193,"Al final lo del pucherazo del voto por correo, cómo ha quedado??? ",79,2021-05-04 22:52:56,Twitter for Android,0,0
1389714690704609288," ""El éxito impresionante de la derecha es una tragedia para la sanidad pública, la…",140,2021-05-04 22:52:56,Twitter for Android,0,0
1389714660866330630," 🗳️ DIRECTO | Con el 6% escrutado, PP y Vox superan la mayoría absoluta con 72 escaños, frente a los 65 de la izquierda #Elecci…",140,2021-05-04 22:52:49,Twitter for Android,0,0
1389714658819559424, 🗳️ #EleccionesSER | Foro Coches envía unos mariachis a la sede de Podemos a cantar 'La Cucaracha' 🔴Sigue el programa en DIR…,140,2021-05-04 22:52:48,Twitter for Android,0,0
1389714653157134339," ""Dentro de un año y medio habrá elecciones en Madrid, y allí encontrarán a Ciudad…",140,2021-05-04 22:52:47,Twitter Web App,0,0
1389714630004678660,Que tendrá preparado la izquierda como arrebato por perder Madrid? Éstos no son de fiar #IglesiasCierraAlSalir ,124,2021-05-04 22:52:42,Twitter for Android,0,0
1389714630004592644," Si lo preferís también podéis seguir el razonamiento de ""los madrileños son gilipollas"", pero ese camino lleva a peores…",140,2021-05-04 22:52:42,Twitter Web App,0,0
1389714604675289092, “Ha sido una campaña dominada por el ruido y por el fango”Estas y otras reacciones tras las  de…,139,2021-05-04 22:52:36,Twitter Web App,0,0
1389714600787169281, Disappointed but not surprised ,64,2021-05-04 22:52:35,Twitter for Android,0,0
1389714587998728192," [🔴ANÁLISIS RÁPIDO ELECCIONES C. MADRID 🔴]Primero, hoy hay que admitirlo, es un día triste. El discurso desbocado de la li…",140,2021-05-04 22:52:32,Twitter Web App,0,0
1389714584706158597, En La Sexta están de funeral. Y Escolar está pálido como si hubiera visto a un espíritu.  😂,125,2021-05-04 22:52:31,Twitter for Android,0,0
1389714579173875713,"Los ""Antifas"" no van a dar abasto si quieren hechar a tanto fascista de su barrio. ",98,2021-05-04 22:52:29,Twitter Web App,0,0
1389714576686596103, Affluenza al 69% per le elezioni della comunità di #Madrid. Gli istituti demoscopici parlano di “partecipazione storica”…,140,2021-05-04 22:52:29,Twitter for Android,0,0
1389714560454639618, Impresiona ver el mapa de Madrid todo azul en todos los distritos y municipios salvo dos. Nadie puede dudar ya que @Id…,140,2021-05-04 22:52:25,Twitter for iPhone,0,0
1389714550958825480, 📺 TV en DIRECTO  | Los seguidores del PP se unen en una cadena para bailar en la celebración de Madrid por la vic…,140,2021-05-04 22:52:23,Twitter Web App,0,0
1389714541857189892, Es devastador ver cómo la persona que dijo que se dejara morir a los abuelos en las residencias le estén votando los famili…,140,2021-05-04 22:52:21,Twitter for Android,0,0
1389714540674301956, Cuando el 29 de Abril se estrenaba en Netflix nuestra película apocalíptica #3Días no anticipábamos que hoy sería realmen…,140,2021-05-04 22:52:20,Twitter for Android,0,0
1389714520172634120, Lo del gafe del general José Julio Rodríguez empieza a ser antológico.Tras quedarse sin escaño cuando se presentó por Zar…,140,2021-05-04 22:52:15,Twitter Web App,0,0
1389714507962978305," ""España es otra cosa, señor Sánchez. España empieza en Madrid. Y cuando decimos que Madrid es España, es porque aquí…",140,2021-05-04 22:52:13,Twitter for iPhone,0,0
1389714486848851975, Qué pena que la clase obrera tenga tan poca memoria ,81,2021-05-04 22:52:07,Twitter for iPhone,0,0
1389714441403514886," ¿Por qué a Ayuso y a Rocío Monasterio no les abuchean los ciudadanos normales y corrientes cuando van a votar, como sí le…",139,2021-05-04 22:51:57,Twitter for Android,0,0
1389714437867716610," 📺 TV en DIRECTO  | Ayuso, emocionada en el balcón de Génova tras ganar en las elecciones a la Comunidad de Madrid…",140,2021-05-04 22:51:56,Twitter Web App,0,0
1389714409916964878," ""Lo teníamos muy difícil, y lo hemos dado…",140,2021-05-04 22:51:49,Twitter Web App,0,0
1389714388010078212," ""Ya analizaremos lo sucedido. Obviamente los resultados no son buenos, y no los esp…",140,2021-05-04 22:51:44,Twitter Web App,0,0
1389714381991256067, Que @MasMadrid__ sea ahora mismo la segunda fuerza más votada me devuelve un poco la ilusión. El rayito de sol entre las n…,140,2021-05-04 22:51:42,Twitter for Android,0,0
1389714377151074306," Adiós, pabLenin.Cierra al salir, Rata!!",76,2021-05-04 22:51:41,Twitter for Android,0,0
1389714355856551946, denúncialo de inmediato ante los miembros de la m…,140,2021-05-04 22:51:36,Twitter for iPhone,0,0
1389714331261079552, Resumen en  15 segundos de toda la campaña electoral de Madrid...Por @SomosDilo #JornadaDeReflexion #eleccionesMadrid…,140,2021-05-04 22:51:30,Twitter for iPhone,0,0
1389714325321965569," ""Espero que los tabernarios hayáis pasado un buen día. No entienden nuestro modo de vid…",140,2021-05-04 22:51:29,Twitter for iPhone,0,0
1389714307588440066," Qué rápido olvida Madrid.• Corrupción. • Recortes en sanidad, educación y política social. • Pactos con el fascismo. • Pr…",140,2021-05-04 22:51:25,Twitter for Android,0,0
1389714291658473472, «Dejo todos mis cargos pol…,140,2021-05-04 22:51:21,Twitter for Android,0,0
1389714274432475138," 🔴 DIRECTO ESPECIAL 🗳️  🗣️ @euricocampano: ""@IdiazAyuso podrá acabar el proyecto político que ha comenza…",140,2021-05-04 22:51:17,Twitter Web App,0,0
1389714273023188995," At 99.7% counted, centre-right PP (EPP) is the largest party in the regional parliame…",140,2021-05-04 22:51:16,Twitter for iPhone,0,0
1389714238005039104, Ni España ni Madrid se han merecido a @PabloIglesias. Mejor q viva tranquilo un tipo q ha demostrado ser digno q q se sacrif…,140,2021-05-04 22:51:08,Twitter Web App,0,0
1389714216899256323," #EleccionesMADL6 La izquierdita diciendo que ojalá vote mucha gente ,ahora resulta que vota mucha gente y to…",140,2021-05-04 22:51:03,Twitter for Android,0,0
1389714191007854593," 🔴 #ÚLTIMAHORA.@IdiazAyuso ganaría las elecciones y lograría mayoría absoluta con Vox, según el sondeo de GAD3 para Telemad…",140,2021-05-04 22:50:57,Twitter for iPhone,0,0
1389714188000452611,"Adiós, pabLenin.Cierra al salir, Rata!!",56,2021-05-04 22:50:56,Twitter Web App,2,2
1389714182178758658," Sempre antifeixistesMolts ànims, Madrid ",72,2021-05-04 22:50:55,Twitter for iPhone,0,0
1389714181256003586, Lo único que espero de las  en #Madrid es que el CIS necesita un profesional de verdad y no un forofo partid…,140,2021-05-04 22:50:55,Twitter for Android,0,0
